siteID,depNO2,siteID_INT,p_XCOORD,p_YCOORD,pA_landuseArea_HDres_100_sum,pA_landuseArea_HDres_300_sum,pA_landuseArea_HDres_500_sum,pA_landuseArea_HDres_1000_sum,pA_landuseArea_HDres_5000_sum,pA_landuseArea_Industry_1000_sum,pA_landuseArea_Industry_5000_sum,pA_landuseArea_LDres_300_sum,pA_landuseArea_LDres_500_sum,pA_landuseArea_LDres_1000_sum,pA_landuseArea_LDres_5000_sum,pA_landuseArea_Natural_5000_sum,pA_landuseArea_UrbGreen_1000_sum,pA_landuseArea_UrbGreen_5000_sum,pA_landuseArea_Industry_500_sum,pA_landuseArea_LDres_100_sum,pA_landuseArea_Natural_500_sum,pA_landuseArea_Natural_1000_sum,pA_landuseArea_UrbGreen_500_sum,pA_landuseArea_UrbGreen_300_sum,pA_landuseArea_Industry_100_sum,pA_landuseArea_Industry_300_sum,pA_landuseArea_UrbGreen_100_sum,pA_landuseArea_Natural_300_sum,pA_landuseArea_Port_5000_sum,pA_landuseArea_Natural_100_sum,pA_landuseArea_Port_300_sum,pA_landuseArea_Port_500_sum,pA_landuseArea_Port_1000_sum,pA_EmissionAreaWt_All_100_wtv,pA_EmissionAreaWt_All_300_wtv,pA_EmissionAreaWt_All_500_wtv,pA_EmissionAreaWt_All_1000_wtv,pA_EmissionAreaWt_All_5000_wtv,pB_rdLength_major_25_sum,pB_rdLength_major_50_sum,pB_rdLength_major_100_sum,pB_rdLength_major_300_sum,pB_rdLength_major_500_sum,pB_rdLength_major_1000_sum,pB_rdLength_minor_25_sum,pB_rdLength_minor_50_sum,pB_rdLength_minor_100_sum,pB_rdLength_minor_300_sum,pB_rdLength_minor_500_sum,pB_rdLength_minor_1000_sum,pC_EmissionPoint_Misc_5000_sum,pC_EmissionPoint_Waste_5000_sum,pC_EmissionPoint_Misc_500_sum,pC_EmissionPoint_Misc_1000_sum,pC_EmissionPoint_Misc_300_sum,pC_EmissionPoint_Misc_100_sum,pC_EmissionPoint_Power_5000_sum,pC_EmissionPoint_Waste_1000_sum,pC_EmissionPoint_Waste_500_sum,pC_EmissionPoint_Chemical_5000_sum,pC_EmissionPoint_Waste_300_sum,pD_EmissionAreaVal_NOxEmission_val,pE_majorRdDist_none_dist,pE_majorRdDist_none_invd,pE_majorRdDist_none_invsq,pF_EmPoint_Emission_valinvd,pF_EmPoint_Emission_valinvsq,pG_EmAreaRaster_raster_val
BO68,30.3,21,367671.9046,406908.6154999994,0.0,0.0,0.0,0.0,1972116.1789126238,0.0,3736559.9360728785,233951.0882703761,382577.6855210304,474769.5678919521,30378639.04775863,732816.462441718,0.0,6452795.412939059,0.0,31415.509573566207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066174459505536,32.88684240337987,78.37769836831062,254.08922759733093,4693.48853105658,0.0,0.0,0.0,2373.7558464271815,5225.883665169691,11373.795570234015,62.95859477026502,143.21915338184107,410.9273825889676,2545.4330075153853,4127.990274543811,9401.132420210213,0.15954816,0.18257577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.88813781738281,127.96028425059437,0.007814924809338684,6.107304977561727e-05,4.321090261330924e-05,1.0479372492488616e-08,40.88813781738281
BU01,32.3,22,384374.86319999956,404915.56159999967,0.0,0.0,0.0,0.0,435084.15314015653,0.0,4100368.9533114713,171440.44370118316,398140.36154750496,1315211.417875482,40269225.08604704,933188.7176556358,953989.5291274681,16121512.861435266,0.0,15867.049991139551,0.0,0.0,228920.6834883975,85574.37898332029,0.0,0.0,15548.459601227747,0.0,0.0,0.0,0.0,0.0,0.0,4.054946991797646,28.6046472395541,71.04626559376466,246.4006489428425,5913.558709115894,38.37200900792439,166.50718264535982,847.2389575363528,4032.1114120884135,6658.433490179379,12349.099595276017,54.59881849971589,104.97825514655442,247.48764051970818,1509.34885609409,4910.965699306772,18402.88005629767,0.01255232,0.07658587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1423454284668,17.781385495923296,0.056238587270337745,0.003162778698163394,5.0473614261139155e-06,2.029573605980623e-09,33.1423454284668
BU02,35.7,23,379114.8395999996,417184.65190000087,0.0,0.0,0.0,0.0,0.0,0.0,1005418.1262569398,281238.72870110226,680456.6931872687,1618340.410837948,9483274.347258652,27802597.454834845,0.0,1858684.7371751936,0.0,31415.50957358755,0.0,273267.3925451678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.005402655263536,43.77082155986418,101.32488899857454,322.4772953871659,1646.0868145426648,47.58736725994718,98.16695938343351,198.2719727134221,786.778454287449,1501.0402007960881,8429.735047789918,20.60264765500854,125.13751326252473,314.34533766652623,4536.742923935654,11042.011938624444,26347.66386685455,0.05007477,0.00094864,0.0,0.05007477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.747962951660156,6.941526133537855,0.1440605395358981,0.02075343905137406,6.998550627618335e-05,9.781315198719232e-08,55.747962951660156
BU03A,26.4,24,380906.86340000015,404752.5847999994,0.0,0.0,0.0,0.0,0.0,0.0,3596286.5167255057,282742.0837031819,745349.18939523,2363380.1881361725,35772858.28278466,4847427.755795825,614976.8450137512,17170951.661591347,0.0,31415.509573564497,0.0,0.0,38712.068619553895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2478249115907145,49.285017979530316,125.79097073070461,439.42459403913216,5853.558903619487,26.472273436694227,302.3021219872332,1067.1458425889775,3922.037158041424,7512.491229780328,12584.667960812149,0.0,0.0,125.42096699398603,3540.457683831045,11065.556713501588,41221.03285821951,0.03583553,5.04425589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.904075622558594,21.20770513948516,0.04715267368264985,0.0022233746354224605,2.785281112181431e-06,1.0770775222209984e-09,49.904075622558594
BU04,31.2,25,380973.81290000025,404837.5373999998,0.0,0.0,0.0,0.0,0.0,0.0,3520381.5713165463,282742.08370315336,777905.0072022282,2498698.2952673906,35311872.91272206,4840695.701734394,522366.8183067932,17151597.045658976,0.0,31415.509573552434,0.0,0.0,7491.059585834446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54208586066376,45.06915664340633,119.8653969811935,447.6825971363517,5853.548810703297,0.0,145.49282651312484,837.0722460146463,4200.372397167656,7811.330628977094,12799.89078780633,39.33795125439763,65.59586883950293,148.30643625374466,3215.1779278127633,11599.550847768476,42646.854487708,0.03583553,5.04425589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.904075622558594,28.598652284945295,0.03496668269666725,0.001222668898809409,2.673509839591317e-06,9.923673522576602e-10,49.904075622558594
BU05,28.0,26,380235.85140000004,406425.6068999991,0.0,0.0,0.0,0.0,0.0,0.0,2801697.192127636,282742.0837031162,708206.4511755224,2227058.8898712476,32745032.85395956,4987123.812592495,478299.6491052788,14482013.940099109,0.0,31415.509573583884,67435.4270231533,436229.92189237586,9754.1887158327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.346305126043232,20.37932919960129,51.35099078441248,209.35215610510957,5914.343401983932,49.42001783675366,99.70939937032416,199.89471808994116,1216.640416400308,2816.4736460937243,7053.012448824706,0.0,174.04135341009493,809.3078836417715,5236.323273351478,11881.695359541343,30174.148156828567,0.0056139,0.09567564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.671550750732422,3.792323716503105,0.263690569359437,0.06953271636910406,6.941427445530821e-06,4.562551190749846e-09,18.671550750732422
BU06,36.7,27,379658.86980000045,410879.60810000077,0.0,0.0,0.0,0.0,0.0,0.0,2307035.842818649,282742.08370308735,779731.3254797772,2632337.08905267,28751218.908803947,3802900.2034363914,114654.58034012026,6085029.942587494,0.0,31415.50957357786,0.0,0.0,3200.7046294430834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.263631506027239,36.861022398382445,101.29783581448596,357.0036674749399,3925.551929846157,37.973155415374556,178.12361905225174,598.5998553834105,2422.52600308806,5716.738179507225,14198.766075652153,4.751775941059427,169.62466571913404,645.9868049369394,3766.2903844491407,11142.835549680816,43014.64297234661,0.0,0.062180620000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.929351806640625,16.433193421867585,0.060852445068242424,0.003703020070783462,3.4100759105242446e-06,1.1011291670608436e-09,33.929351806640625
BU07,25.1,28,381886.79590000026,411221.6863000002,0.0,0.0,0.0,0.0,0.0,0.0,2506802.4262333047,282742.0837031387,760511.6532110228,2464625.274537949,26081088.114988163,5625936.8008176135,0.0,4369501.169951157,0.0,31415.509573550306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207748368891766,34.56042474983036,94.52459620626358,366.07572958735165,4214.954583481157,0.0,0.0,125.57975045125735,1159.9821445645675,3784.9177867564476,13866.979555263351,59.43583240725919,255.83080399232466,770.9729474817635,5105.0311905402505,15123.5038233951,46739.11062047883,0.00884535,0.062180620000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.484642028808594,75.60712262475319,0.013226267119873276,0.00017493414192624093,1.2868378987490312e-05,7.0429529616429514e-09,33.484642028808594
BU08,28.2,29,380755.8262,412693.6815000009,0.0,0.0,0.0,0.0,0.0,0.0,2272947.717664341,268217.3353804022,593691.863848224,1454602.519299727,22855163.148305196,8611030.866501823,547306.371310603,3243001.360582676,0.0,31415.509573595693,0.0,0.0,9727.841064469987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.349495215487783,12.488079865986306,37.63561815525311,170.1080000798278,3551.7303650985077,34.72989558590908,93.22384839746337,196.79231381956663,599.6140859788084,1000.0518102666724,3581.7869913722006,45.6013645949513,113.57772596255975,624.5193869182226,5654.594820992796,11664.524293586835,32314.950027444556,0.00884535,0.062180620000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.739084243774414,17.95650124837771,0.05569013618899426,0.003101391268748728,6.413142362864223e-06,1.7492378404028766e-09,10.739084243774414
MAN14,18.6,30,387655.88769999985,399014.5873000007,0.0,0.0,0.0,0.0,6564397.249766278,851586.1153042291,8533145.361837676,241385.85861763,495434.910370541,1496880.6292375792,48444065.44000841,2365908.6775466995,255601.98427474318,8778800.554249533,39041.42801666224,31415.50957357306,211858.43066788674,537519.7322460965,39061.297843789696,0.0,0.0,0.0,0.0,41356.225072712354,0.0,0.0,0.0,0.0,0.0,2.736341418417931,25.74132343474698,68.88760962482719,262.7278390082867,8303.975977267302,0.0,0.0,0.0,714.8512719414016,1812.429457807513,9516.90712244742,36.068906235273346,96.56155245947681,444.0576119824308,3486.08738449871,10466.360646327888,40751.835628289155,0.12809296999999997,0.03523811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25900650024414,159.11337328082914,0.0062848268462955496,3.949904848791727e-05,1.0948055835054127e-05,8.928319876843542e-09,15.25900650024414
MAN24,40.3,31,383953.79899999965,398058.6348000001,31415.50957353431,282742.0837031268,783495.3139991773,1871118.4551647329,6369494.690965327,393885.5161269641,13269254.238873456,0.0,1372.3559160482794,876584.4895930837,50362738.743212104,633506.0833998972,0.0,6651746.934735417,528.3969068976602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253054.665393767,0.0,0.0,0.0,0.0,10.7167215126387,94.22071789167343,260.95184004398516,1032.5426272308846,9199.71800095457,60.22529591926946,139.36062158396334,334.997940538581,3146.700901288417,6172.273037874906,28396.29873743241,29.556065776975576,92.37037902106094,517.6821244685335,6239.816533281385,15401.05796807605,60290.44763894275,0.16830059,5.04499383,0.0,0.00461236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.34060668945312,9.340673380547326,0.1070586626101901,0.011461557239882516,5.1636583057874874e-06,5.780851255957494e-09,87.34060668945312
MAN26AB,33.4,32,383970.8287000004,398874.65890000015,31415.50957354079,271296.49032011244,709502.8432312885,2188792.463814867,5559679.051750552,91409.15143891312,12789415.345678696,11445.593425960811,75893.22360152137,861386.845776907,49870741.79856817,710467.9986921836,0.0,8356436.496186197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253054.665393767,0.0,0.0,0.0,0.0,11.187150760506302,85.07107275730705,217.86286368174586,806.8933063443696,8979.22582422703,0.0,0.0,64.70668603302225,1848.0318064228168,6376.761629936278,23914.007610066463,0.0,44.85419765952472,335.0008121799342,3696.2676287937034,13513.31753332279,63512.91271145747,0.16830059,5.06582669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.34060668945312,66.07109427348327,0.015135211713927014,0.0002290746336253935,2.728776280071572e-06,1.6144056376087832e-09,87.34060668945312
MAN28,37.1,33,387950.8853000002,397428.5488000009,0.0,0.0,0.0,0.0,7092063.746909339,1303685.8980333256,8315421.877898237,12718.125770409815,141291.93623729364,1837902.5631227181,47797157.2961321,2365908.6775466995,0.0,9934267.658518195,644104.1308335471,0.0,0.0,0.0,0.0,0.0,31415.509573582338,270023.95792144816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.402129994825253,36.824804073464115,99.4944957093168,352.51484357278815,8209.89050727699,46.76612646864183,98.55067836859047,199.4118133272906,1091.885881120086,2000.5360232208136,9008.725965851025,41.13575538111848,203.71421928755706,660.9463752649184,4303.84492926664,11536.000832322448,44182.07962155236,0.17679447,0.02083286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5599479675293,8.783608422074034,0.11384842674531187,0.012961464272382643,5.0874964556003485e-06,1.927986432889408e-09,37.5599479675293
MAN29A,58.8,34,384116.8635999998,397503.5691999998,3427.686546130505,107839.29975245695,321939.2590163076,1223065.4495715424,6939593.972818025,615068.4106543128,12731557.653210402,38161.117389791136,226267.31084901516,1303454.601001367,50523179.25103953,618737.2032959218,0.0,6473672.610485755,237189.49702531903,0.0,0.0,0.0,0.0,0.0,27987.823012476838,136741.66653677198,0.0,0.0,1253054.665393767,0.0,0.0,0.0,0.0,11.035513598833969,92.17761823667664,248.82713272965,976.6805223573537,9135.13726061938,46.83102474371864,104.71243653327167,477.2237485782294,2116.9692229165994,9183.361177696908,32002.311771811987,64.95004898409532,132.2894266925801,564.0909774542343,4927.419428684309,12053.555447826748,55774.37483168823,0.16830059,5.04499383,0.00461236,0.04289276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.8189926147461,8.75739977134987,0.1141891458776992,0.013039161036278469,1.4654164357425345e-05,4.655849348585873e-08,87.8189926147461
MAN36,33.1,35,385204.8353000004,399748.6361999996,0.0,0.0,0.0,318235.9124253275,5794102.6440992905,76744.45437198757,8906963.077466391,282742.0837031618,785396.0668856679,2730364.310048024,51882050.67327179,1390203.9328076078,16243.784016667718,10098100.018738322,0.0,31415.509573569005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260615.60731992888,0.0,0.0,0.0,0.0,2.6055767948289223,24.63584759634572,70.89401419487487,318.51663982571574,8319.175001311696,46.78913400838159,97.95369524983067,198.3592728914847,877.4439837945716,2944.752032692941,14473.89251700617,0.0,72.7386512944535,447.30820916348716,3085.6359526222464,8377.117196579771,44789.41868912456,0.15424728,5.03543835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.73479652404785,8.695535117909353,0.11500154808648828,0.013225356062288876,9.224790288530787e-06,6.338824648269116e-09,20.73479652404785
MAN37,39.3,36,382828.96609999985,391491.61199999973,0.0,0.0,0.0,0.0,1581869.9689064538,154798.89539804801,4304970.837106253,149392.62389526484,344546.26413502166,1257949.8950344613,56053306.270885766,1297898.9360321735,982866.4067401573,12657084.493805844,0.0,14709.999210860658,942.2702596777733,385255.2986134251,353923.55102764984,125390.5449748459,0.0,0.0,16705.510357391642,0.0,0.0,0.0,0.0,0.0,0.0,1.9559337668415888,17.308918970819825,47.488255809397614,225.58421072623207,6687.883668859544,66.86999377754549,186.40969684676287,393.41675802066516,1276.0033663297602,2589.0348888566373,13910.323548484446,43.387734956626865,176.41466427307364,795.5445588712283,2974.918781121365,6187.83444068326,25114.595553477895,0.04503065,5.00115945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.565032958984375,10.446075474997665,0.0957297314568966,0.009164181484809538,0.00186100172725862,6.926654857719134e-07,15.565032958984375
MAN59,32.2,37,384309.8476999998,398335.5878999997,31415.509573564723,277510.06164669537,693859.6641581155,1983679.2213172012,6060906.805352901,501138.91035768576,11966131.775538145,0.0,0.0,656770.3291936486,51315106.84203248,848679.565343739,0.0,7095915.702749265,91536.40269381617,0.0,0.0,0.0,0.0,0.0,0.0,5232.022120304277,0.0,0.0,1253054.665393767,0.0,0.0,0.0,0.0,11.643476778031342,104.79221668666676,287.10578049963163,959.0152442304537,8935.400082178658,0.0,0.0,95.66162582459295,3134.946966807892,7143.422923947618,26476.18905119553,0.0,0.0,327.80513548942173,5191.519841496514,18672.656783565864,64996.001836659154,0.16830059,5.06582669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.65707397460938,64.98697471593275,0.015387698909991447,0.00023678127774455195,4.042779209010273e-06,3.543536006037197e-09,92.65707397460938
MAN71,46.1,38,385160.82749999966,398288.65750000067,0.0,0.0,19780.955760426143,638425.7414265963,6298550.253031158,730790.7981667842,10082125.226304602,35941.817967553485,210608.14295083866,1772371.921513562,53054372.78854588,1316091.3582246713,0.0,6905114.187678273,555006.9683395632,0.0,0.0,0.0,0.0,0.0,31415.50957355843,246800.265764279,0.0,0.0,858577.0452115769,0.0,0.0,0.0,0.0,4.013028870200115,48.41216192019487,173.1625259829538,763.2596872977656,8343.808963162297,83.46262314434315,190.29267622351603,640.7300396499136,2342.362522425561,4059.8621371311333,25219.953687908237,2.1510251796483657,101.17442965428704,207.68537249988276,3629.241820937971,17529.039607933035,63039.64974840323,0.14882077,5.02219255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.93509292602539,4.192502790256051,0.23852101000961443,0.05689227221600659,3.176510794244752e-06,2.187648151044893e-09,31.93509292602539
MAN72,33.4,39,384760.8426999999,397382.62900000066,0.0,0.0,64953.21468675719,537393.0922332857,6874279.273851466,1031923.1520648063,11231318.663582303,282742.083703058,635009.8942796694,1572272.216961702,52438037.90840873,952808.9848784527,0.0,5899510.830559564,85432.95805403026,31415.509573569423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143839.6938889904,0.0,0.0,0.0,0.0,11.035513612919113,98.60517539688917,269.906976814822,985.8455101004354,8730.24738616414,0.0,0.0,681.9950159693988,4659.418711436954,9145.621264332769,29538.256514318677,50.63789701480841,199.6708375139856,652.33402978692,4590.11770873204,12281.889552212953,57952.38846367332,0.13807895999999997,5.02219255,0.0,0.04289276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.8189926147461,51.800035423551265,0.01930500610324569,0.0003726832606463533,7.819829830876826e-06,1.3257798303660397e-08,87.8189926147461
MAN73,38.7,40,388600.8662999999,396046.5756000001,0.0,0.0,0.0,0.0,4053013.4055642337,281292.03500837006,9458666.86237169,282742.0837031361,774074.5737476258,2445297.430629462,48432166.13875345,2365908.6775466995,414998.9954989472,12342055.601706764,11321.493190371979,31415.50957355351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7393341972228296,23.047070972245006,61.783817560938445,224.2237587784312,7778.880592582815,90.96477278017511,196.4991622649612,382.5973284939064,983.7305371680416,1445.25769949767,5589.561028279652,70.92223762702108,293.31503197416225,1040.7247055813145,7741.662195815021,16816.030532124845,53460.807283522525,0.17362101,0.027085860000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.430137634277344,4.305472997938946,0.23226251807378787,0.053945877301976634,1.1878511890214394e-05,3.982079244364013e-09,23.430137634277344
MAN74,35.7,41,385398.9347000001,390091.57379999943,0.0,0.0,0.0,0.0,2378459.768793774,107901.20547495697,6052102.443433645,208227.07761156672,538156.2286399816,1787136.6344255116,54023870.95285689,452526.8916242013,1194013.7776843065,13175607.847737739,0.0,28985.735547853426,0.0,0.0,247239.83813651864,74515.00609127473,0.0,0.0,2429.773999371812,0.0,0.0,0.0,0.0,0.0,0.0,3.466723168060983,38.6795704630507,109.83701436931179,387.00049269552466,7352.050296951221,75.52539705055996,189.53384480756534,478.1010922069447,1890.008508030124,3824.5646579764216,13250.735816635675,0.0,0.0,229.60286253651114,4561.237298174753,9929.989475700984,28414.909842245506,0.03543351,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26197624206543,9.981415945885484,0.10018618655123952,0.010037271975679768,0.0024427852347910536,1.1934399406626368e-06,27.26197624206543
MAN75,47.6,42,387362.90589999966,394615.5585999992,31415.50957356894,254775.15990495423,506953.51805542235,1138467.9676717296,3775754.839139137,69929.01261265941,9276584.085098367,27348.114387559308,210440.21271482183,1377490.5881182784,51921230.77545497,1561449.076208438,555700.8927991705,11765300.471166737,0.0,0.0,0.0,0.0,68002.33626456988,618.8094099698143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.970868139214436,26.73804942895388,71.36636720517134,289.08142281949307,7901.785428737857,47.51295456096348,98.85219923016672,199.57850234230114,958.5993492258935,2680.467395223435,8630.304726749497,26.312946017305997,116.29798994890699,697.5665252490029,5627.571600549869,13559.029144615703,49808.89508564975,0.16336978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.64173126220703,7.784296602810222,0.12846375864442117,0.016502937285052095,2.2415190755721638e-05,1.417981951591555e-08,23.64173126220703
MAN77,41.0,43,383601.8735999996,397486.5173000004,12467.175185803773,152286.25960949835,375680.01740045403,1031136.0413169838,6680954.520352193,330915.7711752949,14518429.982148038,129245.65125694634,355651.8914116855,1779536.648496693,48890301.78304336,474625.97590198205,0.0,6722428.430490929,54064.15801476296,18948.334387593226,0.0,0.0,0.0,0.0,0.0,1210.1728630796063,0.0,0.0,1253054.665393767,0.0,0.0,0.0,0.0,7.96448649741827,71.68101156866953,202.8795832783669,801.837220087064,9586.99318036367,28.192107389474916,207.505620706606,604.0985695294221,2069.628519796399,7591.312965637517,31953.379092183994,46.691340348617175,164.092196377268,762.4695096704743,5361.278334350256,13991.62889805075,54351.612760406795,0.29860448,5.04499383,0.0,0.00461236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.380210876464844,20.711720223659082,0.048281841836473625,0.002331136251122255,6.954600788909616e-06,1.0486274300597145e-08,63.380210876464844
MAN78,33.2,44,386288.8388,396826.5501000006,0.0,0.0,0.0,0.0,6074608.277861478,986.0989953527991,8226611.364988756,282742.0837030897,785396.0668856541,3140602.362033359,54474037.69128667,1918229.830223726,0.0,7702932.291793825,0.0,31415.509573555002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.508934891025629,22.498776775982847,71.46293718782674,366.19907877677406,8183.6216920202805,0.0,0.0,296.1938096935297,792.3105679507795,1196.6762695558589,12778.010841969397,49.82209999740868,100.65877034759673,536.4683723764362,4965.545451242846,12359.24727774723,49208.554680439775,0.15945916,0.02083286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.965734481811523,53.602292551638044,0.018655918476558533,0.00034804329420399805,2.2224968172557935e-05,1.5361027810399715e-08,19.965734481811523
MAN79,29.9,45,386874.8487,395859.6246000007,0.0,8577.107705899112,128894.19708223685,565321.1832702775,5137712.1488889335,0.0,8160719.148230608,274164.97608096525,644994.7524148861,2232587.7248979444,53575267.31595119,2258627.855204285,343679.5529986188,9392444.136468282,0.0,31415.50957357171,0.0,0.0,11507.11745658198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4608405062643137,26.10921550955688,68.42250052866544,262.44872450159994,8043.028812652032,0.0,0.0,165.03423389089616,2231.833366583016,4793.025573685121,13254.371244541948,28.653770569481754,101.5724457938387,329.897860181351,4021.9086258742796,10927.750295097348,47255.77523639654,0.17679447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.54085922241211,63.51407501339318,0.015744541659295685,0.00024789059206129725,1.667567187647846e-05,8.647780586266162e-09,27.54085922241211
MAN80,32.2,46,387357.89410000015,393988.5396999996,31415.509573575084,243762.9726799242,448593.7943864017,823612.6322373219,3650582.3192526144,119253.02490935808,9186100.097378567,38979.11108899261,320899.8613748172,1623175.5489638979,51189615.48873087,700899.2947333165,575547.2548816756,13396324.16098673,0.0,0.0,0.0,0.0,15902.411145407641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.273850374737609,45.7106049799023,120.32125519084028,378.4909394215752,7812.258264742264,0.0,0.0,128.57030502231336,825.7627466665649,1791.932824296181,8361.948644055377,49.258974789680906,211.4523143830884,609.2893835451835,4754.189164491057,14206.815328581328,47214.231538268585,0.16336978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.63688659667969,76.67961581820568,0.013041275563649535,0.0001700748683270425,3.462370069696579e-05,3.3832399046921105e-08,55.63688659667969
MAN81,21.8,47,386588.9036999997,394081.57269999944,0.0,0.0,6932.416076232884,495758.7309350413,4481764.022284231,0.0,8344055.04127269,263893.2633561776,636684.5219216067,2224920.383394873,52085631.361414425,125129.28540269329,420909.3466063196,13347350.885126568,0.0,31415.509573567022,0.0,0.0,141779.12893634028,18848.820348073914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.551373427940019,22.509658758578897,64.0295292209981,298.3808377530791,7850.036495435141,0.0,44.321940746062985,373.58630789155575,2463.2730972737522,4137.353185952616,9316.312379398989,13.683879045020593,39.02712972628652,177.1169977500872,3059.170520659688,8862.495716843376,44876.05642937175,0.16336978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36876678466797,44.12549782323308,0.022662633836019346,0.0005135949723854889,2.162390224567604e-05,1.3196354194957067e-08,20.36876678466797
MAN82,51.9,48,384232.82540000044,397285.5593999997,0.0,29.64443631014156,115983.04343115455,857287.8945140739,7050191.25201726,720896.200589796,12477567.044512931,51382.84215204792,314252.65959122794,1563404.3658530607,50823977.72371624,629452.0015325316,0.0,6305552.668707535,355160.36388809833,0.0,0.0,0.0,0.0,0.0,31415.509573567346,231329.59711131174,0.0,0.0,1253054.665393767,0.0,0.0,0.0,0.0,11.035513612918384,97.7042504609752,261.65639522965046,961.9707702290292,9058.624900136176,47.20736471163188,98.64355472949039,586.7871467771708,3899.9344159173356,9934.460864411358,31290.983060412138,9.244969424502113,38.44818762496408,258.8908739346078,4351.833619344844,11818.797520765007,52690.53905246652,0.13807895999999997,5.04499383,0.00461236,0.04289276,0.00461236,0.00461236,0.0,0.0,0.0,0.0,0.0,87.8189926147461,8.24364318447815,0.12130558997057116,0.014715046158108334,5.0331211830997726e-05,5.492266181253774e-07,87.8189926147461
